Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
西,建国门内,有电梯,24,建国门北大街5号,101102742244,1室1厅,450,东城,其他,57.0,2008
南北,崇文门,有电梯,11,东后河沿,101102751457,6室2厅,2180,东城,其他,250.0,1999
东,东单,有电梯,9,煤渣胡同,101102148182,1室1厅,535,东城,简装,51.0,1990
南,地安门,,2,辛安里,101102315208,3室2厅,1350,东城,精装,103.0,1993
东南,建国门内,有电梯,23,贡院六号,101102522635,1室1厅,1400,东城,精装,130.0,2002
东北,前门,有电梯,13,东交民巷32号院,101102370981,3室0厅,800,东城,其他,72.0,1979
东南西,和平里,有电梯,14,甘水桥,101102602269,3室1厅,720,东城,精装,79.0,1988
东西,广渠门,无电梯,5,光明西里,101102343785,3室1厅,580,东城,其他,67.0,1979
东西,朝阳门内,无电梯,6,仓南胡同,101102716955,2室1厅,910,东城,精装,77.0,2003
东北,东直门,无电梯,6,胡家园小区,101101570957,2室1厅,430,东城,简装,59.0,1985
北,崇文门,有电梯,18,太华公寓,101102492781,3室1厅,1820,东城,精装,260.0,2000
西南,广渠门,有电梯,19,培新街乙5号院,101102547768,1室1厅,570,东城,精装,55.0,1999
西南,左安门,,6,天坛东路64号,101102386946,2室1厅,486,东城,简装,54.0,1980
南北,崇文门,有电梯,16,新景家园东区,101101478802,3室1厅,820,东城,简装,90.0,2002
南北,东花市,无电梯,6,东花市北里中区,101102368027,3室2厅,1110,东城,简装,119.0,1995
东北,东花市,有电梯,18,本家润园三期,101102719733,3室1厅,880,东城,简装,99.0,2005
东,广渠门,,10,自由季,101102604055,3房间1卫,280,东城,精装,59.0,2010
南,东直门,有电梯,16,东直门内大街,101101382936,2室1厅,850,东城,简装,76.0,2002
西北,东花市,有电梯,18,花市枣苑一期,101102067402,3室1厅,1350,东城,简装,135.0,2001
东西,广渠门,有电梯,20,水上华城,101102058322,3室2厅,1430,东城,精装,147.0,2004
东南西,东花市,有电梯,13,本家润园一期,101102557633,3室1厅,1800,东城,精装,156.0,2006
西北,金宝街,有电梯,14,禾风相府,101102462423,2室1厅,1100,东城,精装,92.0,2004
南,崇文门,,14,崇文门东大街,101102299409,2室1厅,530,东城,精装,55.0,1980
东西,天坛,有电梯,11,天坛东里南区,101102301479,3室1厅,520,东城,简装,64.0,1970
东西,朝阳门外,无电梯,7,新中西街,101102553585,2室1厅,490,东城,简装,58.0,1990
南北,东花市,有电梯,13,白桥苑,101102441904,4室2厅,1650,东城,精装,182.0,2000
西,永定门,有电梯,12,景泰嘉园,101102393481,2室1厅,710,东城,简装,108.0,2002
南北,安定门,有电梯,24,巷上嘉园,101102697911,1室1厅,2290,东城,其他,285.0,2005
南北,地安门,无电梯,5,帽儿胡同45号院,101102284075,2室1厅,710,东城,简装,47.0,1985
南西,广渠门,,21,金世纪嘉园,101102703673,2室1厅,570,东城,其他,66.0,2005
北,建国门内,,6,东总布胡同,101102282220,1室1厅,400,东城,简装,30.0,1990
东西,永定门,,6,沙子口路61号,101102706335,2室1厅,360,东城,简装,56.0,1987
西,朝阳门内,有电梯,9,朝阳门南小街,101102710510,2室1厅,750,东城,精装,80.0,2004
南北,交道口,无电梯,6,花梗胡同1号院,101102541043,2室1厅,950,东城,简装,69.0,1985
南北,朝阳门内,,6,朝阳门北小街,101102492758,4室2厅,1350,东城,简装,117.0,2003
南西北,交道口,无电梯,6,香饵胡同,101102482337,3室1厅,1290,东城,简装,91.0,2002
东西,安定门,有电梯,6,官书院,101102723641,3室1厅,1800,东城,简装,124.0,2002
南北,西罗园,有电梯,16,新永外文化用品商城,101102724950,3室1厅,715,东城,其他,110.0,2006
南北,建国门内,无电梯,6,大羊宜宾胡同31号院,101102744313,2室1厅,618,东城,其他,57.0,1990
南北,安定门,有电梯,11,府上嘉园,101102714020,3室1厅,2020,东城,精装,144.0,2007
东南西,东直门,无电梯,7,海运仓小区,101102528325,3室1厅,988,东城,简装,88.0,2002
南北,朝阳门内,,6,仓南胡同12号院,101102429667,2室1厅,800,东城,简装,61.0,1990
南北,交道口,,6,交道口北三条,101102737500,2室1厅,610,东城,简装,50.0,1990
东北,东直门,有电梯,21,当代MOMA,101102430076,3室2厅,2399,东城,精装,267.0,2006
东北,安定门,,17,安德里北街25号院,101102522719,3室1厅,900,东城,简装,81.0,1988
南北,建国门内,有电梯,23,贡院六号,101102161637,5室2厅,5500,东城,精装,459.0,2002
东南西,东直门,有电梯,8,海运仓小区,101102530734,3室2厅,1050,东城,简装,94.0,2002
南北,和平里,无电梯,6,和平里五区,101102640197,3室2厅,1000,东城,其他,105.0,1996
东,天坛,无电梯,5,金鱼池东区,101102736298,2室1厅,435,东城,其他,51.0,1985
东南,天坛,无电梯,6,金鱼池东区,101102729757,4室1厅,395,东城,其他,66.0,2002
东西,崇文门,有电梯,16,新景家园东区,101102726272,3室1厅,855,东城,精装,90.0,2004
南北,广渠门,有电梯,13,广渠门内大街,101102726939,1室1厅,430,东城,简装,48.0,1985
东西,安定门,有电梯,8,湖景苑,101102610093,3室2厅,1802,东城,简装,156.0,1999
西,天坛,,6,金鱼池西区,101102729744,2室1厅,270,东城,其他,45.0,2002
东,天坛,,6,金鱼池西区,101102729768,1室0厅,295,东城,其他,46.0,2002
南,灯市口,,11,同福夹道,101102745148,2室1厅,774,东城,其他,64.0,1990
南西北,东四,,5,美术馆后街,101102749047,3室1厅,695,东城,简装,60.0,1988
东南西,东四,无电梯,6,东皇城根北街40号院,101102745960,3室1厅,880,东城,简装,81.0,1990
南,东四,,6,东四二条,101102745570,1室1厅,480,东城,精装,41.0,1986
西,崇文门,,18,太华公寓,101102742408,2室2厅,1100,东城,其他,152.0,2000
东西,安定门,有电梯,12,安德路乙61号院,101102745112,2室1厅,480,东城,精装,47.0,1989
东,左安门,,6,东四块玉北街,101102745704,1室1厅,398,东城,简装,46.0,1994
南北,建国门内,无电梯,6,大羊宜宾胡同35号院,101102747518,2室1厅,530,东城,其他,57.0,1988
西,东直门,有电梯,25,万国城MOMA,101102604594,3室2厅,1750,东城,精装,158.0,2002
南北,崇文门,无电梯,6,法华南里,101100978205,3室2厅,980,东城,精装,110.0,1990
东西北,和平里,无电梯,5,化工大院,101102177620,3室1厅,570,东城,简装,58.0,1988
东西,安定门,无电梯,6,六铺炕,101102617464,3室1厅,788,东城,简装,69.0,1980
东北,东直门,无电梯,6,胡家园小区,101101570957,2室1厅,430,东城,简装,59.0,1985
东北,广渠门,有电梯,23,冠城名敦道,101102659994,1室1厅,566,东城,精装,91.0,2009
东南北,东直门,,21,当代MOMA,101102461761,5室2厅,3758,东城,精装,357.0,2008
南北,安定门,无电梯,6,安德路47号院,101101758693,3室1厅,756,东城,简装,84.0,1990
西,东四,有电梯,3,华人一品阁,101102696180,1房间1卫,98,东城,精装,20.0,2007
南,崇文门,有电梯,13,新怡家园,101102202159,3室2厅,2700,东城,精装,211.0,2006
东,东四,,12,金隆基大厦,101101985204,1室1厅,450,东城,精装,40.0,2000
南北,和平里,有电梯,11,和平里一区,101102623151,1室1厅,430,东城,其他,39.0,1990
东,广渠门,有电梯,15,东方财富,101102555151,1室0厅,435,东城,其他,44.0,2006
东,工体,,17,海晟国际公寓,101102700906,1室1厅,1060,东城,精装,96.0,2008
北,广渠门,无电梯,12,绿景苑,101102664230,1室1厅,525,东城,简装,54.0,2002
东西,东四,,5,东板桥东巷,101102670850,2室1厅,550,东城,精装,58.0,1985
南西北,永定门,无电梯,6,定安里,101101925266,3室1厅,420,东城,精装,62.0,1980
东西,广渠门,,12,幸福家园三期,101102200605,2室1厅,860,东城,简装,111.0,2005
西,东直门,有电梯,22,华普花园,101102264580,3室2厅,1300,东城,精装,176.0,2001
东南,崇文门,有电梯,16,新世界中心,101101961278,3室2厅,1100,东城,精装,197.0,1996
东,东四,,3,华人一品阁,101102573605,1房间1卫,105,东城,毛坯,20.0,2007
东南,广渠门,,16,安化南里,101102095400,1室1厅,565,东城,简装,60.0,2007
北,东直门,有电梯,22,华普花园,101102327814,4室2厅,1370,东城,其他,205.0,2001
南,和平里,有电梯,19,和平新城一期,101102365043,3室1厅,1480,东城,精装,167.0,2003
东西北,地安门,,11,帽儿胡同45号院,101102666114,3室1厅,1020,东城,简装,68.0,1990
南北,崇文门,有电梯,13,新景家园东区,101102532679,1室1厅,555,东城,其他,57.0,2004
南北,广渠门,,23,水上华城,101102448990,3室2厅,1980,东城,精装,213.0,2005
东北,灯市口,,6,锡拉胡同15号院,101102694715,2室1厅,570,东城,精装,53.0,1988
东南,安定门,有电梯,11,安外西河沿,101102718513,2室1厅,670,东城,其他,75.0,1983
西,东花市,,18,富贵园三区,101102670793,2室1厅,650,东城,精装,76.0,2002
东西,广渠门,有电梯,12,幸福家园三期,101102644561,3室1厅,1288,东城,其他,122.0,2005
东西,朝阳门内,无电梯,6,南弓匠营胡同,101102489754,2室1厅,950,东城,精装,80.0,2003
东,广渠门,无电梯,21,金世纪嘉园,101101298580,2室2厅,843,东城,毛坯,145.0,2006
南,朝阳门内,有电梯,12,豆瓣胡同,101102528144,1室1厅,740,东城,精装,47.0,2003
东西,广渠门,有电梯,20,水上华城,101102726485,3室2厅,1770,东城,简装,196.0,2004
东北,朝阳门内,有电梯,18,东四十条甲34号院,101102511025,2室1厅,590,东城,简装,61.0,1990
西,安定门,有电梯,16,西营房,101102618926,1室1厅,470,东城,其他,54.0,2006
南北,天坛,有电梯,11,天坛东里南区,101102456071,3室1厅,495,东城,其他,64.0,1970
西南,天坛,无电梯,6,金鱼池东区,101102607183,1室0厅,443,东城,其他,49.0,2002
西北,崇文门,,6,南岗子,101102666893,3室1厅,470,东城,其他,53.0,1978
南,朝阳门内,,15,朝内大街136号院,101102742186,3室1厅,1050,东城,简装,92.0,1999
南,崇文门,有电梯,12,崇文门东大街,101102349629,1室1厅,416,东城,简装,43.0,1984
西,工体,有电梯,22,海晟国际公寓,101102745257,1室0厅,530,东城,精装,47.0,2007
东,天坛,,6,前门前,101102672484,2室1厅,760,东城,简装,80.0,2009
南北,天坛,,4,金鱼池西区,101102720167,4室2厅,850,东城,简装,112.0,2003
东,建国门内,有电梯,24,长安太和,101101190522,2室1厅,2100,东城,精装,173.0,2012
东北,灯市口,无电梯,6,北河沿大街,101101197438,3室1厅,730,东城,简装,73.0,1989
南,崇文门,,7,兴隆都市馨园,101102577410,1室1厅,420,东城,精装,39.0,2004
东,东四,,12,金隆基大厦,101101994528,1室1厅,400,东城,精装,35.0,2000
南,朝阳门内,无电梯,6,朝阳门内大街,101102452357,1室1厅,450,东城,简装,39.0,1991
南,东直门,,27,万国城MOMA,101102393608,1室0厅,700,东城,精装,59.0,2004
东西,朝阳门内,无电梯,6,朝阳门北小街,101102318230,2室1厅,930,东城,其他,77.0,2003
南,建国门内,,6,外交部街,101102710986,1室1厅,450,东城,简装,40.0,1990
东北,东直门,有电梯,21,当代MOMA,101102446836,3室2厅,2839,东城,精装,268.0,2006
北,东四,,12,金隆基大厦,101101925567,1室0厅,720,东城,简装,69.0,2000
东,天坛,无电梯,6,金鱼池东区,101102342706,1室0厅,456,东城,精装,50.0,2002
东,左安门,无电梯,6,长青园,101102397529,1室1厅,425,东城,简装,50.0,1990
西,朝阳门内,有电梯,9,朝阳门南小街,101101968634,2室1厅,820,东城,精装,79.0,2004
东北,广渠门,有电梯,15,东方财富,101102528823,1室1厅,650,东城,其他,69.0,2006
东,广渠门,有电梯,23,冠城名敦道,101102659974,1室0厅,500,东城,精装,79.0,2009
北,交道口,有电梯,11,交道口东大街,101102495582,1室1厅,710,东城,简装,53.0,2002
东,东四,,12,金隆基大厦,101101960782,1室0厅,442,东城,精装,42.0,2000
西,广渠门,有电梯,10,自由季,101102191457,1房间1卫,235,东城,精装,51.0,2010
西北,崇文门,有电梯,18,太华公寓,101101787107,2室1厅,990,东城,其他,153.0,2000
南北,和平里,,6,和平里五区,101102564977,2室1厅,600,东城,其他,55.0,1996
南北,朝阳门内,无电梯,6,朝阳门内大街,101102605794,2室1厅,420,东城,简装,50.0,2016
南,左安门,,6,体育馆路,101102631978,2室1厅,550,东城,其他,62.0,1960
东,东四,,12,东四北大街,101101682600,2室1厅,680,东城,简装,61.0,1992
南北,灯市口,无电梯,6,骑河楼大街,101102262317,2室1厅,760,东城,精装,58.0,1987
东西,广渠门,无电梯,4,幸福北里,101102107228,2室1厅,600,东城,简装,68.0,1970
南北,灯市口,无电梯,6,玉石胡同,101102583747,2室1厅,880,东城,精装,70.0,1990
南北,东直门,无电梯,6,后永康胡同2号院4号院,101102559346,3室1厅,1000,东城,其他,75.0,1990
西南,东直门,,11,民安小区东扬威街,101101598298,2室1厅,880,东城,精装,78.0,2002
东,朝阳门外,有电梯,15,美惠大厦,101102423424,1室1厅,598,东城,精装,101.0,1998
东西,灯市口,无电梯,5,东厂胡同,101101917852,2室1厅,730,东城,简装,62.0,1987
南,天坛,,11,天坛东里南区,101102520214,2室1厅,390,东城,简装,47.0,1970
南,前门,有电梯,12,崇文门西大街,101102748957,2室0厅,480,东城,精装,49.0,1979
东南,东直门,无电梯,6,海运仓小区,101102726534,1室1厅,550,东城,简装,47.0,2002
南,东四,有电梯,3,华人一品阁,101101915230,1房间1卫,90,东城,简装,16.0,2006
西,广渠门,有电梯,10,自由季,101102438684,1房间1卫,230,东城,精装,55.0,2010
西南,天坛,有电梯,3,前门前酒店公寓,101102132624,1房间1卫,249,东城,精装,50.0,2009
南北,东花市,有电梯,8,富贵园一区,101102479042,4室2厅,2310,东城,精装,231.0,2003
南北,东直门,有电梯,26,东方银座,101101025837,4室2厅,3000,东城,精装,399.0,2003
北,崇文门,有电梯,17,太华公寓,101102632737,1室0厅,510,东城,精装,64.0,2000
南北,崇文门,,6,营房西街,101102574130,2室1厅,435,东城,其他,49.0,1983
东,安贞,,21,小黄庄一区,101102380382,1室1厅,435,东城,精装,46.0,1990
北,金宝街,有电梯,10,禾风仕家,101102373469,3室1厅,1580,东城,简装,148.0,2004
东西,崇文门,,15,新景家园东区,101102671107,1室1厅,690,东城,其他,67.0,2008
东,广渠门,,23,冠城名敦道,101101748800,1室0厅,550,东城,精装,86.0,2009
南北,东直门,有电梯,14,东中街,101102444765,3室1厅,780,东城,精装,77.0,1988
西,崇文门,有电梯,16,国瑞城西区,101102210028,1室1厅,1060,东城,精装,120.0,2009
南北,建国门内,无电梯,6,大羊宜宾胡同31号院,101102542122,2室1厅,610,东城,精装,57.0,1990
东南,灯市口,无电梯,6,骑河楼大街,101102520092,4室1厅,1290,东城,其他,93.0,1987
南北,天坛,无电梯,5,金鱼池东区,101102401132,2室1厅,427,东城,其他,47.0,1976
东南,建国门内,有电梯,17,建国门北大街,101102594742,1室1厅,610,东城,精装,57.0,1990
西,广渠门,有电梯,15,北京上舍,101102497788,2室1厅,690,东城,精装,73.0,2008
南北,和平里,,5,安外花园,101102396469,2室1厅,570,东城,简装,58.0,1986
西南,西罗园,有电梯,21,革新南路2号院,101102307014,2室1厅,430,东城,其他,66.0,1989
东西,朝阳门内,有电梯,16,朝阳门南小街,101102196613,2室1厅,1150,东城,简装,91.0,2004
西北,建国门内,有电梯,18,贡院九号,101101967497,3室1厅,1700,东城,精装,177.0,2000
南北,崇文门,无电梯,6,法华南里,101102467922,3室1厅,698,东城,其他,97.0,1993
西,东花市,,6,白桥大街,101102128395,2室1厅,465,东城,精装,54.0,1980
东,朝阳门内,无电梯,6,大方家胡同,101102585065,1室1厅,556,东城,其他,50.0,2003
南北,建国门内,有电梯,16,小羊宜宾胡同,101102208251,3室1厅,770,东城,简装,78.0,1992
东西,东直门,有电梯,12,东直门北大街,101102443597,2室1厅,520,东城,简装,61.0,1987
西南,崇文门,有电梯,12,新景家园西区,101102652219,3室2厅,1270,东城,其他,123.0,2001
西北,建国门内,有电梯,18,雅安国际公寓,101101948034,2室1厅,1266,东城,精装,149.0,2005
西,左安门,有电梯,16,左安溪园,101102514221,2室2厅,980,东城,精装,102.0,2007
东西北,广渠门,有电梯,10,自由季,101102463585,2房间1卫,265,东城,其他,53.0,2010
南,广渠门,,10,自由季,101101911395,1房间1卫,260,东城,精装,54.0,2010
东,东直门,有电梯,10,元嘉国际公寓,101102500068,1室0厅,520,东城,简装,52.0,2003
南北,朝阳门内,,17,金宝街,101101165320,4室2厅,3685,东城,精装,292.0,2008
东,崇文门,有电梯,7,兴隆都市馨园,101102705173,1室1厅,307,东城,精装,27.0,2004
西,崇文门,,16,国瑞城西区,101102591109,1室1厅,960,东城,精装,122.0,2009
南,朝阳门内,有电梯,16,南竹杆胡同,101102536640,1室1厅,625,东城,精装,57.0,2003
南北,朝阳门内,无电梯,6,朝阳门内大街,101102617353,2室1厅,559,东城,其他,55.0,1991
东西南,东直门,无电梯,7,海运仓小区,101102291816,3室1厅,1050,东城,简装,88.0,2002
北,朝阳门外,有电梯,16,瑞士公寓,101102355079,2室1厅,1159,东城,精装,122.0,2008
